"x","y"
72.2348,86.8249
52.0301,136.034
58.433,75.7787
64.5947,69.2489
61.5661,77.7279
58.9399,101.379
67.2265,87.9698
68.6455,114.566
60.284,119.551
61.1776,49.4096
59.3377,33.5723
64.1491,97.8451
53.6829,55.8305
66.1654,110.156
61.9896,64.6742
60.6286,88.5029
67.5605,94.1796
65.7379,84.7212
64.0937,50.467
62.4685,108.004
70.9389,155.565
69.186,119.73
66.3727,-172.748
60.3819,117.111
63.4562,145.066
54.3555,42.4655
69.4113,86.5228
63.2313,34.5394
50.8154,59.8635
70.02,81.0965
51.9295,142.708
75.1172,137.776
72.6091,109.424
65.6007,114.747
61.928,68.3561
53.7826,49.1607
67.5863,52.834
57.9939,91.6272
51.7405,86.5668
51.8841,47.6638
60.759,95.2613
70.2378,128.592
75.4044,93.7017
69.5932,78.4406
62.0513,101.02
68.1371,85.8557
46.6728,142.218
70.2544,146.905
59.2669,38.9968
55.9649,157.45
67.2842,74.976
59.833,55.5514
70.2453,77.1941
53.3919,116.306
57.8122,70.0275
64.2064,75.1079
75.0925,92.3091
56.9572,159.664
57.2072,40.941
61.2358,123.788
63.638,138.532
64.1296,158.614
57.529,40.3213
59.1806,45.309
65.2122,73.8079
65.6374,66.3156
60.9668,167.119
53.9069,33.2763
64.5237,97.7445
50.4094,109.209
55.2162,67.0479
66.4079,85.3612
70.9126,71.2722
54.2933,47.239
77.3358,103.709
67.0272,145.595
54.1132,95.0281
61.6579,103.509
46.6868,133.242
62.5134,156.844
66.5971,122.534
59.1977,106.962
59.7458,39.1973
71.896,93.1742
70.6561,99.548
56.633,50.0544
67.1825,47.7306
66.9949,-175.293
64.1654,114.732
71.1496,71.4482
49.939,60.5985
67.579,57.2174
64.9311,102.281
73.977,92.1827
61.8869,109.43
68.8166,71.4312
69.0083,148.471
54.7115,65.9345
64.378,107.038
51.3747,84.9409
58.0224,47.8094
67.4927,142.727
48.3144,131.612
63.1914,175.363
53.3972,120.675
71.0919,134.33
63.9098,52.7033
57.6786,135.691
69.5323,100.079
69.4863,176.624
56.9428,114.125
66.8288,103.984
55.8559,84.7273
56.1659,133.552
54.3157,123.018
57.3568,75.2757
45.605,40.7681
55.614,78.9366
70.1489,157.251
71.0529,136.927
78.9147,103.607
66.7836,117.228
67.0005,133.983
57.856,127.553
66.4005,165.533
53.1758,88.8592
72.3153,105.727
70.7144,119.625
57.4329,38.3743
65.3317,79.1749
58.8357,114.205
66.0748,154.272
66.4253,161.769
66.2007,48.1037
55.2051,80.4444
70.2819,122.731
56.0734,31.0771
59.8816,84.9217
57.5258,117.049
56.9033,95.8566
66.7676,86.6499
65.8226,126.685
50.6515,137.009
66.8458,163.447
64.2454,30.5818
59.6601,63.3683
67.1,172.375
48.5668,41.728
70.3329,70.5045
53.9241,97.1969
56.6029,122.319
67.3247,144.311
68.1483,108.102
66.5148,163.887
72.7856,91.4462
64.6094,31.0196
63.7349,155.456
67.6521,153.82
50.813,60.5558
66.1646,141.781
63.0566,59.8565
54.2825,71.5415
60.3829,98.2034
76.0755,100.179
61.2607,159.994
63.6812,146.289
55.0179,106.947
60.1519,92.0496
62.2141,48.5193
60.9495,87.3808
63.8371,61.6541
63.2898,168.658
55.369,117.644
57.7906,66.3014
50.0344,118.715
46.0613,39.0575
69.4477,147.833
57.4841,41.5362
48.5231,131.506
71.839,128.654
53.9927,131.971
62.4132,39.354
69.2901,107.18
67.5915,97.8198
64.1489,32.1565
62.5454,163.147
57.3917,122.814
46.7894,136.696
74.9365,141.475
73.9391,88.761
59.6563,52.9085
64.4091,40.5301
65.9363,136.056
68.465,120.722
68.5348,65.3689
57.9241,135.357
66.9816,105.096
66.8637,110.511
67.5134,93.6431
46.5242,136.76
55.7998,60.9928
69.8112,131.712
65.5689,66.7947
65.3313,-172.933
67.7699,105.12
66.0813,57.9406
57.8911,52.9703
76.6909,106.295
69.8004,79.7416
68.7847,109.331
50.9643,135.431
62.7488,177.679
57.236,63.3572
65.9982,134.857
60.8373,150.743
64.6082,64.7178
79.8124,98.2492
59.1898,102.628
62.3207,140.643
69.4525,94.4023
56.8639,53.9375
66.623,170.21
66.7614,105.118
67.4018,141.645
71.823,94.4393
66.8893,145.726
64.6182,150.602
74.0909,58.0686
55.351,156.564
68.1946,118.426
57.4324,79.8928
44.44,40.9247
68.8423,160.056
57.9365,104.989
68.072,154.016
68.0879,50.1882
67.3988,106.749
69.4462,107.758
65.4154,135.131
51.6879,118.03
64.1191,53.0425
65.7878,91.3265
55.2651,160.721
65.0434,154.651
57.8658,64.6755
62.1054,56.4495
46.6312,143.047
55.2939,65.4444
61.439,122.104
64.7782,78.0913
52.9363,47.284
66.657,81.8238
52.7293,93.5563
68.4187,37.2293
63.4886,154.816
69.103,156.594
62.7791,90.5947
51.4163,109.496
58.9607,31.8768
66.9983,137.566
56.6491,98.4768
63.3913,164.663
57.1082,102.16
68.3544,125.202
69.9872,110.162
53.2782,52.7269
58.6272,83.0312
64.3034,96.0815
68.7365,103.757
53.6619,156.819
71.5287,118.154
67.7602,151.107
50.4308,143.774
63.8565,169.363
53.1945,119.943
54.2906,156.794
66.5314,45.6256
62.6487,160.706
54.4719,46.8225
59.2197,46.776
62.0844,170.98
58.2787,102.949
57.6668,72.462
68.9849,160.504
65.9211,76.835
67.8829,91.3646
67.7407,65.2951
73.3263,95.14
57.3639,57.6776
59.2512,83.0781
64.7401,148.516
53.5628,112.139
63.8076,117.027
60.8135,97.7604
75.4464,98.6267
69.9536,114.937
60.6171,67.3667
65.7075,173.923
72.2945,70.1197
66.357,86.4193
56.8154,111.433
52.7795,79.937
67.4406,131.026
60.4148,147.09
55.8056,81.2047
65.2621,151.387
65.089,97.5959
61.7351,108.699
54.5904,160.926
54.5813,130.344
67.7341,156.684
68.9496,86.7698
61.1406,96.1726
66.2962,51.1086
71.9619,97.808
57.7615,61.796
65.8075,79.7639
62.899,133.828
63.4535,119.276
60.6707,82.9303
57.7132,31.0532
67.8373,62.1888
62.9254,79.1099
63.1986,85.4425
66.077,172.615
72.4388,120.644
50.7335,107.502
65.4884,159.389
69.902,110.438
64.1126,158.861
53.9071,38.5589
69.656,95.1187
62.6479,48.1668
63.7026,104.861
76.0697,111.059
63.7831,39.8601
57.9728,89.73
66.8711,73.6584
59.0326,93.4501
57.0921,47.7297
54.3133,42.2961
75.2232,106.202
65.4849,-172.698
65.9482,111.313
59.2469,161.772
67.7921,138.337
55.174,93.1381
62.5192,41.9216
60.8258,90.8201
60.6375,72.1514
71.9382,115.304
59.7904,63.2856
70.907,146.475
56.7199,88.9105
54.6793,130.263
54.248,95.1621
57.9178,69.337
64.557,85.5232
74.2649,92.4383
60.8999,92.3751
60.6655,129.076
57.6673,96.3015
64.9466,49.3123
79.1794,97.6315
66.6062,168.421
59.0559,117.354
57.7569,65.039
50.456,61.7813
61.6943,89.8018
69.8659,82.6856
57.7788,75.8275
69.4051,107.709
54.8462,103.469
62.1875,61.8797
60.3062,122.683
65.416,102.687
58.2681,33.4853
75.6301,110.088
53.3049,109.268
67.6011,174.33
61.243,92.1404
71.2694,72.0752
73.8783,107.865
65.3139,62.6685
51.7776,50.5535
67.5774,97.143
64.3764,42.3331
58.8767,73.2511
44.2906,132.546
56.6765,129.365
66.8472,93.7319
52.7124,108.076
51.8256,86.2286
46.4918,48.8965
76.0695,99.5548
68.3805,78.1742
58.3079,160.15
61.9908,121.845
57.944,32.4404
72.0444,125.898
60.4335,117.118
58.344,59.4478
59.2485,65.0561
66.5794,-172.026
51.1219,116.78
58.5634,49.3865
61.5873,101.377
62.3238,44.7589
62.424,105.002
65.1498,121.097
64.5288,61.2716
57.5857,97.4761
71.8225,113.447
46.1309,136.315
65.0918,114.319
69.3304,159.946
62.6666,67.0867
64.2768,38.307
52.4241,93.0608
63.7524,169.707
61.2823,145.253
66.1735,-177.124
72.5556,125.834
51.1055,55.9464
67.787,151.6
49.4641,135.871
79.1572,97.6214
65.1348,67.7882
54.0483,103.916
69.2597,74.5623
54.683,102.093
53.2183,102.806
59.546,70.076
68.1738,134.652
56.9623,112.416
61.0333,64.7484
70.3789,156.317
51.9128,106.449
67.2137,83.6338
71.1233,109.101
64.0384,88.3073
54.0247,103.756
60.6048,166.007
45.1579,132.85
68.1944,113.323
70.0084,119.254
65.264,39.9931
58.2651,83.9895
60.5424,93.1401
57.5902,68.5512
71.865,68.6284
53.2607,105.112
66.7811,127.911
72.3672,143.363
49.8744,47.7994
56.0096,88.3186
71.4493,118.77
52.7247,44.1193
68.1956,84.4806
68.0005,68.4779
50.6335,104.14
51.4748,48.9891
62.0867,103.771
63.8769,142.661
65.9946,-178.15
56.4598,132.862
66.9759,44.2984
51.7428,140.781
60.6313,30.4649
48.201,142.116
67.7338,112.932
62.8556,174.979
45.2591,45.1345
64.9272,155.865
60.608,155.038
52.8802,32.9196
62.6655,166.298
68.2821,148.767
65.0786,59.8671
58.3266,112.247
56.1962,28.8238
55.6763,116.455
63.8007,110.395
66.1804,161.397
54.3551,110.017
68.589,127.348
64.3372,55.1319
70.4445,127.869
63.1635,32.5702
56.3429,87.8239
57.4236,131.567
53.2106,131.238
51.1824,110.39
69.2768,60.7071
59.3115,114.49
60.6695,146.932
53.8674,125.82
65.9646,48.3415
55.0185,67.0857
61.0692,41.2121
71.677,92.0282
59.7462,90.0768
67.648,95.3843
54.815,20.6839
70.7141,126.585
56.5666,138.134
61.0048,74.633
53.606,129.755
47.439,134.645
54.2567,158.242
70.1034,86.6626
55.3536,49.9783
65.3197,177.127
61.7835,148.106
51.1163,35.6424
65.3987,53.5666
67.312,174.047
76.1357,109.527
57.9312,87.0249
63.1493,168.69
70.5721,146.594
59.0207,56.9034
71.3756,147.306
58.2762,54.1693
60.093,73.1834
63.6967,102.695
62.0281,63.4321
75.0291,100.243
52.0613,34.9065
70.9609,145.815
60.3869,109.695
63.8722,36.4199
70.3889,103.794
70.4096,159.401
67.2089,118.511
66.6567,177.658
73.521,94.6721
54.5098,112.522
57.4364,116.476
65.591,145.898
60.4679,52.8966
56.2488,76.0828
67.5126,157.174
51.688,50.3164
55.4394,119.177
61.0274,151.463
64.5185,48.452
61.1176,160.228
63.4901,82.6954
64.2926,83.4988
66.4188,38.8289
56.846,28.207
53.1114,135.109
52.6672,110.144
67.5703,53.4473
63.6053,137.947
57.1925,43.3881
51.6394,119.968
51.634,128.454
51.3772,156.842
62.9284,49.1511
63.9679,58.7287
61.1112,89.6853
75.5816,112.781
64.3648,167.428
65.0774,122.534
68.1193,97.1043
69.0646,88.7294
56.9121,64.8873
47.5659,133.425
52.6619,126.203
55.1598,46.3776
61.6939,118.177
60.4378,149.659
63.9369,100.783
68.8343,165.82
52.3581,45.1888
56.6805,96.1746
64.5978,142.343
54.7266,62.5276
66.1882,141.795
68.9135,59.0889
52.0061,49.6482
75.551,98.5218
67.0923,126.6
75.6784,103.72
54.7233,115.728
45.4892,37.8341
62.0197,52.3559
73.4843,116.003
63.5736,47.2995
75.3315,109.107
64.6685,88.4324
71.7966,70.3942
58.7333,66.3614
70.9941,97.8003
60.235,38.7148
58.2701,101.056
45.4297,38.49
61.0858,146.664
66.8453,174.658
67.993,84.5018
60.8692,119.323
72.5283,102.49
53.0521,134.502
56.8116,111.8
55.7988,135.536
66.4997,74.3957
56.3491,109.363
56.1786,54.3901
58.4694,51.0063
57.5589,94.0529
73.125,102.622
71.2172,131.839
60.0289,78.4631
66.3637,126.998
54.8511,117.317
66.6002,60.178
67.1117,50.7125
59.2318,61.5065
66.2784,59.7937
67.3209,115.439
57.0307,123.109
70.2647,110.853
70.257,79.9388
51.4985,47.2719
58.5789,76.6665
64.5898,51.0413
57.9379,111.888
57.2786,110.906
63.6755,150.239
61.4017,58.3783
61.617,91.9421
55.631,98.9143
70.1191,147.08
57.1835,137.098
67.0174,32.1243
64.0244,142.902
58.3826,102.94
63.8376,71.8741
71.0979,99.8065
70.8745,95.5285
51.5185,131.329
71.2705,82.2384
67.0429,166.862
75.8189,63.6021
69.36,92.7573
62.4944,64.0965
70.996,138.002
53.067,114.611
53.7321,98.1794
73.4032,91.3233
59.2684,114.661
61.5609,142.83
70.8982,157.5
70.8774,147.694
67.3714,124.54
54.388,105.945
64.0734,146.431
60.3008,40.8341
51.2753,61.1014
68.2619,112.771
61.5085,104.233
52.8919,80.8824
73.1763,98.8418
56.3119,83.1059
73.0945,108.558
68.0198,149.069
69.7555,157.104
70.4249,84.9181
64.9426,72.1698
70.6784,80.649
63.8218,164.988
53.2383,125.492
65.4719,166.469
58.3643,106.074
65.6021,-177.353
67.5385,99.0611
56.3466,50.3194
60.7821,142.238
58.7561,129.997
74.6359,107.822
68.7703,136.072
65.4855,-173.792
66.6691,75.244
56.934,80.9883
61.3782,64.2383
52.0759,36.3938
68.4975,89.8187
63.0031,137.083
63.8459,97.09
53.6734,36.0013
61.5026,48.1891
62.8745,67.1472
72.555,111.808
61.1166,75.9411
66.669,114.419
69.2854,132.287
56.8667,49.9614
67.4734,55.8227
65.3001,152.133
67.9829,119.728
53.9717,109.691
52.7815,114.447
63.2211,79.4303
63.8767,161.648
55.0137,55.1152
52.6863,111.591
64.6133,123.431
58.4112,119.133
61.9838,86.9357
62.4289,94.5385
64.7062,91.837
61.6311,151.766
53.0402,80.7399
64.803,164.148
64.6623,128.859
63.29,98.4708
57.1506,93.3569
57.6172,63.1677
52.0614,142.952
55.5034,124.009
70.9675,122.091
57.6285,117.215
57.4844,115.189
50.0462,118.303
57.4341,35.1193
51.0385,91.7945
65.703,100.474
65.9573,155.475
45.99,44.8953
73.3725,95.7481
70.6474,111.073
48.0083,44.0701
70.6501,122.094
72.8472,85.4961
59.3154,106.37
55.4985,40.8378
65.9645,67.3138
61.233,65.5555
68.3369,51.0494
54.4065,80.352
65.4437,104.424
54.773,79.6098
54.9802,157.606
54.6039,117.826
67.6351,103.721
59.9984,154.181
65.2948,128.753
65.0465,110.779
62.1885,143.92
59.4656,44.7666
59.4414,74.0796
57.0336,29.3411
68.4878,92.0431
72.6657,104.531
51.2757,35.5876
61.9598,51.2541
66.8213,77.4309
48.0797,46.1951
64.0375,40.6676
53.4365,99.9916
56.3569,47.7546
58.6173,121.987
64.2046,139.054
64.6245,75.9877
55.0795,52.1976
67.5093,99.3177
68.2541,143.431
50.4157,86.851
61.9111,89.3296
66.9865,61.8795
61.7791,146.491
57.6082,30.4992
67.0135,-176.004
59.5619,144.985
50.8639,87.9181
59.6821,83.3732
71.0129,85.5731
67.1226,71.6283
67.509,143.55
62.2697,151.859
56.3166,123.734
63.4096,60.8742
61.4326,53.9834
63.9242,164.224
66.6929,170.212
73.821,87.4703
52.6008,57.3262
71.3597,69.6634
62.2605,46.8623
69.3095,127.055
51.8379,91.5226
56.4046,81.6004
55.8878,93.6891
64.688,41.0508
59.066,103.348
63.2755,128.357
67.9638,178.886
62.7391,147.184
71.5208,109.333
65.107,57.9375
50.9989,59.9421
69.1582,125.573
61.9747,50.6728
49.5001,43.0013
67.3901,31.0953
66.9164,83.6231
53.1944,141.765
60.4335,103.545
62.8929,171.88
68.9508,112.913
67.4293,136.432
58.8936,110.817
63.5871,47.6214
60.8102,149.246
69.4131,131.852
56.6693,128.558
58.4793,74.7676
66.5367,155.258
66.5457,53.7468
52.0987,140.342
64.984,123.433
61.7281,148.619
75.4471,111.88
57.9457,61.3572
47.2458,46.4522
63.6213,164.07
69.144,82.3025
66.0884,50.1851
69.8517,89.5632
61.9897,102.865
53.1923,130.095
64.8494,169.916
62.0849,90.0979
70.7534,74.7575
55.8776,55.0724
60.166,121.716
67.9077,39.5621
63.3644,160.965
72.6514,100.076
55.6692,160.043
59.0449,90.9818
66.9209,89.4051
66.9341,-175.38
54.4274,127.973
63.4101,136.98
71.6564,112.283
70.8131,137.075
71.6398,93.5679
71.2355,96.2772
70.3726,121.607
67.7069,96.6721
56.7883,127.339
53.1146,85.6895
71.8412,105.602
79.6428,98.8529
64.1129,123.897
59.7011,97.5999
62.9646,130.712
74.9509,89.1258
60.9843,72.8045
53.0532,36.5013
68.2785,100.72
48.308,43.6572
64.4638,40.6583
72.9865,54.7743
68.2772,102.453
57.5257,119.702
72.0366,145.123
58.3904,138.052
63.7211,36.2847
48.2355,42.8265
64.6604,151.007
52.9163,114.637
59.1255,47.1798
53.7089,59.2743
65.6883,87.877
63.0053,92.8313
51.8451,113.973
54.9536,127.236
57.48,129.342
66.2048,55.446
67.7721,173.233
69.6518,140.318
76.6421,104.165
62.9592,110.502
58.1851,140.363
51.624,55.2669
72.2478,125.676
68.7265,83.9024
72.5454,93.4141
65.9798,53.5537
52.8472,116.671
55.468,59.8819
49.6957,130.122
66.2515,-174.152
70.9619,142.44
60.3002,54.5056
43.0549,44.7195
68.6725,119.684
60.6357,58.0328
62.2815,32.2692
74.6539,90.4259
67.1716,69.8866
69.0702,151.578
67.4704,88.4441
76.3947,104.078
61.2553,74.4985
63.7486,136.327
55.942,51.4901
54.4025,80.9708
79.4279,95.488
73.5607,82.4294
67.3872,173.042
54.5907,62.2267
67.6473,66.1211
60.2797,127.658
57.7693,44.5024
57.5664,54.6655
54.73,113.437
61.0369,136.329
63.9433,58.2404
73.9483,96.3325
75.0698,96.6354
53.9249,76.5412
68.5005,140.774
54.7308,116.661
75.4282,105.668
64.2182,46.4298
49.5723,86.3679
52.458,46.1222
61.8437,74.753
66.8678,48.6991
51.0793,130.839
68.7034,85.5114
55.2003,66.8225
70.8228,123.529
70.6908,115.652
54.5575,72.619
69.6378,87.4428
70.4889,107.628
58.4418,103.078
62.5639,86.2257
59.6119,97.3319
45.7272,46.7773
67.3793,174.445
52.2972,109.944
63.2532,47.5711
68.5341,168.411
64.9711,142.374
62.1607,94.9926
58.9614,34.748
54.79,117.991
43.2299,44.8135
56.5469,78.406
46.4355,41.7245
60.8273,155.186
69.1645,100.965
58.4708,109.6
68.9463,164.024
70.1668,76.0574
67.5497,126.807
72.2148,106.299
56.7156,159.406
66.2578,119.901
66.7758,59.7136
45.8428,38.1163
68.813,125.473
64.6156,41.8121
53.3762,106.536
65.3512,78.2195
61.802,52.1347
63.7014,71.6533
60.6837,62.4761
66.5931,160.766
63.0267,143.806
50.863,134.575
52.9635,47.7566
61.827,150.123
53.0801,111.577
70.7283,83.7716
68.3244,98.0948
60.9504,72.9927
44.9813,42.2603
53.0568,52.9516
56.6582,72.7194
57.6088,106.053
58.1506,78.9809
58.2221,52.881
43.6057,135.022
53.0873,106.132
66.4875,47.4272
75.1225,92.5169
59.6547,149.24
56.371,31.5565
72.5619,122.556
60.6616,57.3834
53.7611,106.84
65.3821,131.679
66.5796,129.361
57.4929,126.683
61.1535,170.718
56.2352,118.018
64.5525,59.975
57.9014,139.932
75.4012,137.543
66.545,116.19
59.8974,72.9797
68.6818,127.332
66.4986,52.9723
54.1325,61.7782
67.0941,148.119
58.3327,34.2429
72.8004,92.4935
54.6629,113.45
67.4989,97.1765
69.4261,102.419
60.4252,165.698
52.5162,128.352
49.7591,131.629
64.3316,75.9487
55.8708,34.2549
56.764,119.408
72.5642,97.044
69.0332,123.843
64.6263,82.0217
56.211,33.5826
63.9614,70.278
66.9469,73.8063
67.0313,63.3901
55.2056,98.284
74.3859,108.318
68.2196,158.445
61.4814,113.628
72.797,101.735
54.1581,57.0567
66.5975,-172.171
55.0301,121.522
75.5164,95.413
64.5237,39.0194
57.6892,54.105
70.279,92.2835
65.4733,149.504
61.7499,137.281
62.3325,67.0957
58.247,118.948
63.3545,115.521
65.3496,167.816
53.5368,157.346
73.1086,114.585
63.8254,47.534
49.4957,89.5119
47.509,47.9424
70.2832,96.1
70.9361,86.5935
62.301,156.673
54.3336,157.003
65.5962,123.141
55.0792,121.65
71.8632,87.2368
67.7745,61.9858
67.4417,99.3487
54.3565,114.24
67.8699,50.1368
54.2466,61.9778
58.3336,87.8758
50.9119,109.931
72.4902,120.201
53.5097,109.071
53.6056,94.0039
59.6238,163.134
58.5066,54.4694
62.0845,31.6477
65.9412,141.526
57.7109,53.6727
54.4271,59.4818
59.5033,131.303
69.5199,103.362
58.2182,48.7239
70.0953,88.8822
58.7774,128.837
56.2868,36.3337
68.8939,114.342
72.0267,106.019
49.7763,88.7047
69.4123,144.757
66.7383,154.466
55.9558,100.709
54.878,117.688
68.3505,132.857
65.6384,145.225
62.2254,156.286
54.8303,156.873
66.4128,167.528
64.6758,109.523
54.0892,92.4568
74.1332,106.861
68.6815,124.826
69.1979,118.933
68.3722,59.8474
69.4037,101.769
55.0249,43.4145
44.4158,43.1393
63.0613,41.3519
65.1695,30.4337
60.111,142.286
58.9612,38.9643
58.6835,99.3516
60.7076,110.89
61.2672,137.429
59.3037,36.8095
47.7823,44.3549
66.0815,83.3707
55.4687,95.5252
56.2929,71.6342
55.1263,59.3456
69.8825,84.9363
67.963,168.251
67.2827,113.016
66.1083,47.9302
53.0634,86.7696
66.936,155.551
72.962,113.481
62.1406,50.8603
73.5433,95.1198
74.446,99.6867
62.6778,61.8536
66.9893,-173.193
50.0727,47.0616
46.6399,133.717
67.5374,83.9946
60.1674,120.129
63.3092,101.543
55.2518,134.184
67.8765,129.513
59.2763,106.605
61.7388,144.984
68.2534,56.5725
72.5479,104
56.0413,76.7264
74.929,88.4231
51.9593,157.836
64.5532,67.8482
67.0791,37.6961
53.4616,77.9237
54.7286,101.445
63.2752,48.9362
54.0153,116.891
67.14,61.3197
56.2276,127.612
50.7394,142.589
65.6436,149.127
58.2777,94.7605
52.5408,132.113
60.6278,138.815
59.0685,82.3997
51.9244,46.459
75.3934,57.275
63.4195,135.591
60.587,36.8917
67.7521,-179.112
68.8661,131.634
65.8449,61.3855
45.0856,43.9657
57.3203,63.0213
53.9868,80.621
64.2084,115.648
72.446,120.399
71.7819,127.822
74.4199,93.8623
57.7595,87.6838
59.5041,126.247
54.0119,59.9514
52.6952,45.7648
71.9213,71.4332
52.9185,128.615
63.2909,126.025
65.0479,164.719
55.4684,85.5316
71.9658,125.034
63.975,50.9452
49.851,95.2409
48.6014,130.983
67.6505,98.6907
70.9796,146.462
71.6824,122.133
55.2173,98.5318
60.5524,95.3283
67.9009,103.015
63.1499,112.801
60.4559,50.992
67.7984,100.95
59.2413,81.1686
56.786,70.0265
72.1748,53.9499
56.335,55.1138
51.0992,43.0316
60.3622,125.526
54.8615,53.9817
68.0412,87.9959
53.0493,115.32
65.054,105.399
42.0334,46.3977
57.4329,114.309
56.5303,66.2568
69.1808,95.1124
60.966,153.736
54.1677,142.571
55.4586,85.9693
59.4312,46.7866
49.428,45.4383
58.8398,129.623
69.5161,133.842
59.7384,118.872
46.0932,39.78
65.8461,167.762
67.2702,130.677
46.9435,47.6952
66.0031,77.7249
56.789,90.206
56.3001,102.346
56.1284,110.628
47.7629,46.6557
59.2925,103.033
62.0969,82.3903
54.9335,133.322
59.5044,113.945
62.9034,150.691
47.2994,44.6765
65.5068,117.416
67.6293,104.45
61.0692,41.671
64.2417,136.997
60.584,91.7607
60.496,134.019
74.0148,89.646
71.1332,94.2647
72.0256,122.743
62.6875,76.8856
68.2936,152.822
69.5716,175.695
68.1795,148.691
49.549,42.8541
62.5628,125.031
57.2283,109.362
71.4083,138.317
59.9108,55.2994
46.1722,44.3424
47.1952,142.433
58.9401,120.57
43.6506,132.439
64.7914,68.4908
59.7894,146.058
56.7455,133.081
61.2863,148.92
44.6009,46.5886
66.8732,156.595
67.1249,86.1277
66.269,149.857
58.0378,161.166
65.2718,83.6023
64.0734,156.662
52.6672,52.4372
66.2571,178.182
56.0253,121.913
67.2054,31.5248
57.3127,43.5232
63.4141,111.269
64.1212,133.999
55.0285,98.9152
58.5548,53.258
52.5102,134.057
63.8276,79.5284
68.3498,113.318
47.996,47.5188
60.3523,109.904
61.6986,155.135
47.1655,45.3888
56.5273,119.506
57.873,45.2524
62.4771,105.056
60.6398,81.398
67.4683,144.498
73.2038,115.823
58.3508,105.417
53.027,48.3803
65.8472,102.411
43.9348,134.502
58.5832,80.3561
65.5426,178.63
64.9964,32.5319
71.9403,98.6175
63.6115,143.608
65.4974,83.2153
68.0375,154.69
49.6203,138.197
62.5153,72.5109
71.6427,98.6528
61.5485,34.2193
54.1482,55.1989
58.485,98.271
51.55,104.183
54.0584,50.1579
73.375,117.209
53.5634,127.662
70.0784,75.2566
70.0812,117.843
58.7043,59.0193
64.1574,168.635
61.0038,141.627
67.2852,116.874
66.3215,161.962
65.3866,178.139
66.572,99.1493
56.4416,129.108
61.3793,42.2431
59.9127,66.265
52.3789,58.1635
58.6115,30.0503
58.2061,34.1861
70.754,89.3184
57.0381,68.5384
49.9342,109.055
56.266,132.893
56.1943,38.4623
65.5637,-175.187
68.5602,72.1626
60.05,55.7987
53.0078,116.665
59.7296,125.204
65.6437,176.689
66.5683,168.229
43.5213,133.245
75.3429,101.297
55.7931,41.5802
65.7066,93.1898
66.4109,51.8553
60.2615,128.467
53.0854,87.3311
71.3548,123.589
68.7889,84.0894
68.6838,92.1204
68.8411,81.0926
67.429,134.058
65.1546,-179.94
64.9973,-175.361
61.5718,63.7779
68.9937,140.784
49.5799,139.299
72.8105,104.936
70.506,140.354
53.9639,39.3291
59.0469,45.456
67.0902,62.395
52.2199,139.506
63.8564,159.858
66.8005,162.122
69.7771,156.427
49.5539,134.276
51.6256,36.5811
60.3147,35.3226
66.9279,114.733
62.6288,171.892
50.6563,112.867
61.3321,76.0196
62.197,147.498
60.9725,57.7169
44.2576,133.655
50.0984,37.9159
60.4786,132.155
62.1067,133.881
62.4896,57.7245
73.0103,86.1579
65.8846,158.295
58.6975,133.713
74.8311,87.2985
61.0835,61.1859
69.8414,85.2423
52.8362,51.4386
55.3834,66.5171
49.6672,59.8578
70.7817,68.2058
56.3548,73.9108
64.2734,60.885
64.6955,173.934
61.2263,54.0812
65.2488,123.564
68.4597,97.4784
55.7704,51.0551
61.4485,103.558
69.4103,114.7
71.0185,91.7603
72.8477,54.4514
56.8435,122.241
53.4815,142.483
70.2025,132.435
67.541,33.0259
53.7384,159.593
75.3445,93.9683
46.1441,40.2683
50.3803,95.4764
57.0173,58.1916
73.7848,97.3425
59.2493,123.209
64.8793,120.425
67.3198,-178.14
46.5851,44.2158
73.5121,115.21
68.2154,44.7877
57.7619,94.6961
67.9306,30.7099
57.9283,57.9941
70.5077,130.013
73.7513,97.9914
51.143,44.0107
56.2585,89.7341
64.3495,152.41
69.1616,111.792
60.7057,85.2267
61.5716,48.2891
55.2342,124.237
73.9527,107.785
66.0546,176.9
54.3816,61.9091
54.1156,96.7825
49.8718,109.082
61.3891,146.899
60.5238,65.8598
68.7395,96.2885
60.1006,163.212
65.4498,127.907
73.4338,118.64
65.4385,132.159
67.8448,164.343
67.9731,103.032
58.3797,30.6667
56.7303,106.152
61.2163,34.8027
65.2203,68.7111
63.9466,135.837
59.1041,112.144
61.1229,111.699
60.4315,73.5208
63.3656,165.705
50.8382,42.1579
52.5189,57.6289
60.4029,76.4633
63.5091,94.5368
61.739,139.847
46.3295,135.53
66.9268,-178.146
60.7556,136.147
64.0466,156.793
54.5958,62.6211
55.6278,126.206
44.6099,43.6655
70.3766,91.2883
52.9745,38.3036
72.038,112.462
56.4007,134.1
68.6517,175.435
56.1872,124.244
60.1835,57.5819
56.9553,91.7698
59.1168,151.335
68.4997,98.5111
64.4316,144.82
49.1,135.73
69.9057,152.307
72.6356,121.409
62.9039,127.506
62.7909,175.164
72.5765,107.164
55.5329,54.5809
59.0811,141.313
58.6848,101.774
71.6779,53.0562
52.363,116.827
53.4879,121.022
58.3353,128.164
55.7798,52.1819
67.5378,101.789
51.9311,129.927
55.7791,107.956
62.1289,117.301
59.2208,92.9577
52.9511,45.6287
60.1885,100.994
61.6634,83.6055
53.976,111.148
70.5123,144.868
64.3488,150.5
70.8371,100.34
57.479,47.5445
56.0863,36.7497
